,symbol,date,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
5,SKT,12/31/2014,0.088310063,0.088310063,0.088310063,0,0,0,180.566394,-180.566394,0.671677521,0.315041165,0.165088231,0.176823762,0,0.03530916,0.148969746,0.036043466,1.071086412,1,0.165088231,0.762977646,3.21901135,0.743909448,0.757768966,1.192781067,0.12093664,4.21901135,,2.021417119,,,0.199685604,1.900822184,1.900822184,0.159845474,1.287430247,0.449063212,1,0.12093664,1.693324324,,,1.287430247,7.831918767,7.831918767,9.296312697,52.57388834,20.70156816,20.70156816,20.70156816,119.0851861,9.296312697,0.024488017,22.99867013,7.831918767
6,SKT,12/31/2013,0.229183236,0.229183236,0.229183236,0,0,0,148.2965154,-148.2965154,0.685602155,0.33218704,0.284390755,0.279362301,0,0.053618984,0.205945709,0.056423113,0.982318504,1,0.284390755,0.739645056,2.840910353,0.71774483,0.720194609,2.121299597,0.139311244,3.840910353,,2.461285075,,,0.191933498,2.006933802,2.006933802,0.160581282,0.850758203,0.486401617,1,0.139311244,11.55981481,,,0.850758203,5.896045832,5.896045832,7.99789875,28.62912688,16.44299377,16.44299377,16.44299377,61.19373402,7.99789875,0.029716526,19.59789997,5.896045832
7,SKT,12/31/2012,0.047013211,0.047013211,0.047013211,0,0,0,133.5586092,-133.5586092,0.688624834,0.306963364,0.167427177,0.149099292,0,0.031835861,0.110292183,0.041137119,0.890532198,1,0.167427177,0.711349794,2.464400788,0.693804381,0.724923224,-1.199883567,0.130325048,3.464400788,,2.732882606,,,0.21352121,1.806907002,1.806907002,0.112227879,1.537423912,0.464298019,1,0.130325048,0.929598555,,,1.537423912,6.715429861,6.715429861,9.078302871,60.88763226,19.55274951,19.55274951,19.55274951,127.9442256,9.078302871,0.025250184,21.48393832,6.715429861
8,SKT,12/31/2011,0.019939315,0.019939315,0.019939315,0,0,0,136.1932147,-136.1932147,0.681983865,0.310687989,0.166720068,0.141617204,0,0.02753131,0.096927232,0.042832483,0.849431061,1,0.166720068,0.715958983,2.520618288,0.690087639,0.750128581,1.158036226,0.098401312,3.520618288,,2.680016041,,,0.194406533,1.639192771,1.639192771,0.094771084,1.703165252,0.431608734,1,0.098401312,0.381002655,,,1.703165252,5.316330917,5.316330917,7.767516964,54.84868171,17.99666307,17.99666307,17.99666307,104.2822261,7.767516964,0.031052073,20.75235164,5.316330917
9,SKT,12/31/2010,0.029669973,0.029669973,0.029669973,0,0,0,121.7487814,-121.7487814,0.662164363,0.288201721,0.140447263,0.123954499,0,0.028143679,0.093339583,0.03783006,0.882569706,1,0.140447263,0.698480772,2.316538077,0.660736262,0.704457752,1.137338804,0.135449157,3.316538077,,2.997976619,,,0.227048468,,,,2.28065053,0.42875394,1,0.135449157,0.7404125,,,,,,,,0,,,,,,5.469638125,
10,SKT,12/31/2009,,,,0,0,0,192.7013442,-192.7013442,0.6772372,0.258467451,0.214412683,0.214412683,0,0.04921615,0.125400122,,1,0.606246473,0.353672463,0.557994539,1.421740286,,,2.539659794,,2.547946597,,1.89412275,,0.247042014,0.22953936,1.58021876,1.05426537,0.040555352,1.022716696,0.470433674,0.667164191,,,-3.004484411,7.502180575,1.022716696,3.43348842,3.43348842,5.870675811,27.38026372,18.70496798,12.47928483,12.47928483,32.43522362,5.870675811,0.037352332,8.99705749,3.43348842
11,SKT,12/31/2008,0.087024182,0.087024182,0.087024182,0,,,,,1,0.321543985,0.114234018,0.114234018,0,0.024987186,0.122917178,0.026329434,1,1,0.114234018,0.770579086,3.790639141,,,-0.729183466,,4.91920844,,0,,,0.218736824,0,0,-0.000998796,0.200663527,0,,,,,,0.200663527,-331.0259322,-331.0259322,-307.6414783,-2693.081122,,,,307401.7462,-307.6414783,-7.45E-05,-534.5707498,-331.0259322
12,SKT,12/31/2007,0.05111794,0.05111794,0.05111794,0,,,,,1,0.312831945,0.124914213,0.124914213,0,0.026951371,0.114669106,0.028206634,1,1,0.124914213,0.733148791,3.119303864,,,-0.713223182,,4.254666859,,0,,,0.215759045,0,0,-0.000474803,0.196843505,0,,,,,,0.196843505,-377.1207525,-377.1207525,-410.8145914,-3288.773796,,,,382704.636,-410.8145914,-5.99E-05,-694.2375771,-377.1207525
13,SKT,12/31/2006,0.336853431,0.336853431,0.336853431,0,,,,,1,0.326383608,0.176226082,0.176226082,0,0.035843812,0.135829122,0.036729301,1,1,0.176226082,0.698619529,2.647399118,,,-0.914996934,,3.78947196,,0,,,0.203396751,0,0,-0.00123096,0.1456217,0,,,,,,0.1456217,-507.0073832,-507.0073832,-657.7965245,-3732.685411,,,,587157.2722,-657.7965245,-3.90E-05,-1102.684146,-507.0073832
14,SKT,12/31/2005,0.122317776,0.122317776,0.122317776,0,,,,,1,0.375815463,0.025093812,0.025093812,0,0.005085923,0.02033859,0.005210664,1,1,0.025093812,0.700601136,2.801701743,,,-0.118550097,,3.998996859,,0,,,0.202676381,0,0,-0.309757903,0.105718216,0,,,,,,0.105718216,-0.590870895,-0.590870895,-0.72901824,-29.0517135,,,,6.29481521,-0.72901824,-0.003638967,-1.207555483,-0.590870895
0,VIA,9/30/2019,1.384414226,0.328451883,0.19874477,0,41.36809008,41.36809008,25.72828312,-25.72828312,0.467362518,0.19177442,0.156332762,0.12057953,0.221723966,0.065396477,0.183108588,0.101123596,0.771300448,1,0.156332762,0.642854125,1.799976343,0.505440505,0.508259656,,0.180361639,2.799976343,,14.18672199,8.823225806,13.92407809,0.5423514,3.906792266,3.42588002,3.113534953,0.208010336,0.122760555,0.876903553,0.180361639,16.08163265,8.12371134,3.054263566,0.208010336,1.128031228,1.128031228,0.742824116,6.160449612,6.900416787,6.051,6.051,1.445680846,0.742824116,0.033765447,2.427158537,1.128031228
1,VIA,9/30/2018,1.49876665,0.384065121,0.384065121,0,47.54179387,47.54179387,22.97499637,-22.97499637,0.4685158,0.19856293,0.154291895,0.132813104,0.134702053,0.072278518,0.232077764,0.101221552,0.860791187,1,0.154291895,0.688559055,2.210881598,0.562285782,0.576476642,,0.180718111,3.210881598,,15.88683603,7.677455357,14.08378672,0.544212252,4.524459896,4.082443506,3.866401788,0.187318208,0.140771073,0.902305159,0.180718111,3.21340388,10.23595506,3.644,0.187318208,1.938744701,1.938744701,1.109501816,8.353858057,8.73496472,7.881603732,7.881603732,1.957009098,1.109501816,0.022422958,3.023953753,1.938744701
2,VIA,9/30/2017,1.545696776,0.370103917,0.370103917,0,45.10960194,45.10960194,21.15586337,-21.15586337,0.439342532,0.187664933,0.166779763,0.141295333,0.132459313,0.079078403,0.310521955,0.110904989,0.847197107,1,0.166779763,0.745337159,2.926760563,0.647796907,0.648187012,,0.150283299,3.926760563,,17.25290023,8.0914037,13.56134969,0.559667482,4.178544636,3.690922731,3.473368342,0.17022412,0.125989595,0.883303411,0.150283299,87.94736842,8.569230769,3.250972763,0.17022412,2.007782933,2.007782933,0.913591948,6.465832444,8.209329268,7.251328546,7.251328546,1.504180567,0.913591948,0.026326714,2.932085626,2.007782933
3,VIA,9/30/2016,1.231481481,0.134259259,0.103213508,0,46.08916816,46.08916816,24.73743268,-24.73743268,0.464766176,0.202274183,0.159352979,0.115150545,0.26080402,0.063888395,0.336216975,0.105648758,0.722613065,1,0.159352979,0.809978674,4.26256722,0.735546899,0.735824583,,0.115084362,5.26256722,,14.75496689,7.91943128,13.39914163,0.554824951,3.457755359,3.023959647,1.243379571,0.441585535,0.109785394,0.874544128,0.115084362,80.64705882,7.970930233,1.698884758,0.441585535,3.92606383,3.92606383,1.344632848,11.67717316,14.00481651,12.24783005,12.24783005,2.69342592,1.344632848,0.037816133,3.872286398,3.92606383
4,VIA,9/30/2015,1.208614427,0.157239232,0.131292164,0,41.77198602,41.77198602,26.89138031,-26.89138031,0.482363582,0.234549292,0.188649382,0.144859813,0.200159808,0.08651033,0.543244771,0.136306704,0.767878546,1,0.188649382,0.840752577,5.279536461,0.776146789,0.776401441,,0.188278388,6.279536461,,13.57312253,8.737913486,14.01055966,0.597200342,5.750870214,5.397812034,1.506713078,0.293444329,0.174329213,0.938607869,0.188278388,128.5,16.28873239,3.276203966,0.293444329,5.835196721,5.835196721,1.55599382,10.74137669,9.509408567,8.925605707,8.925605707,2.513194709,1.55599382,0.027319061,3.925890059,5.835196721
5,VIA,9/30/2014,1.334688691,0.281321474,0.254129606,0,47.20116172,47.20116172,26.5018343,-26.5018343,0.525357324,0.296161939,0.254951752,0.17347457,0.298804781,0.103430376,0.642914762,0.183192576,0.680421172,1,0.254951752,0.839122724,5.215918258,0.774195507,0.774442018,,0.203383194,6.215918258,,13.77263158,7.73286052,13.56594488,0.596227884,6.010182828,5.725526498,2.561906966,0.226265161,0.188420518,0.952637659,0.203383194,144.2777778,21.11382114,3.911144578,0.226265161,8.47585238,8.47585238,2.286998114,13.18347762,12.74118634,12.13773392,12.13773392,3.313892194,2.286998114,0.017162783,5.090028807,8.47585238
6,VIA,9/30/2013,1.774670185,0.657519789,0.634036939,0,41.33696132,41.33696132,16.96425945,-16.96425945,0.507104538,0.278091924,0.255110918,0.173626214,0.304063654,0.100507785,0.461197766,0.175607565,0.680591077,1,0.255110918,0.782072265,3.588677065,0.695603751,0.695924581,7.519230769,0.259402608,4.588677065,,21.51582278,8.82987013,13.26346154,0.578874481,6.341011929,6.011929247,5.125462773,0.231732777,0.223502972,0.948102498,0.259402608,171.2777778,19.26875,4.311888112,0.231732777,7.842116696,7.842116696,2.95230622,17.00380459,13.93229969,13.20924813,13.20924813,4.809336703,2.95230622,0.01362829,5.945773567,7.842116696
7,VIA,9/30/2012,1.267101828,0.221409922,0.221409922,0,43.42628343,43.42628343,13.30973831,-13.30973831,0.496435515,0.280910204,0.249873983,0.142651401,0.312680115,0.089033708,0.265977444,0.188382193,0.570893372,1,0.249873983,0.665258427,1.987379162,0.521920534,0.52247227,8.164705882,0.30654068,2.987379162,,27.42352941,8.405048077,13.00280899,0.624134831,4.706990767,4.416807989,1.59788958,0.279656739,0.179880464,0.938350681,0.30654068,138.7777778,16.22077922,3.528248588,0.279656739,3.781451262,3.781451262,2.02810175,14.21718778,12.01546459,11.27471938,11.27471938,4.389215565,2.02810175,0.019670327,4.164054127,3.781451262
8,VIA,9/30/2011,1.334601725,0.259005581,0.259005581,0,38.41128622,38.41128622,19.80871886,-19.80871886,0.472442001,0.248759555,0.146372536,0.143221135,0.486486486,0.093680102,0.24710782,0.115753752,0.978469995,1,0.146372536,0.62089382,1.637783434,0.459276867,0.46005372,5.210023866,0.358995248,2.637783434,,18.42622951,9.502415459,14.10974456,0.654094119,4.501958113,4.238038481,1.738464158,0.195224719,0.17728309,0.941376702,0.358995248,114.9565217,17.05806452,4.622377622,0.195224719,3.721242596,3.721242596,2.156793684,15.05918586,12.9234315,12.16581732,12.16581732,5.145002825,2.156793684,0.01296383,4.381162799,3.721242596
9,VIA,9/30/2010,1.300457404,0.239279588,0.239279588,0,,,,,1,0.236371426,0.194066617,0.261218807,-0.34602649,0.11038197,0.262738339,0.097429831,1.34602649,1,0.194066617,1,2.380265001,0.097247885,,,,2.380265001,,0,0,8.47277677,0.42256517,,,,0.037310373,0,,,,,,,,,,,,,,,,,0.067105805,
10,VIA,12/31/2009,1.181018395,0.079445481,0.079445481,0,,,,,1,0.213231515,0.167119465,0.219105661,-0.311072056,0.136255708,0.342830882,0.125406358,1.311072056,1,0.167119465,1,2.516084559,0.118403727,,5.293023256,,2.516084559,,0,0,11.55131467,0.621872146,0,0,0.490939044,0,0,,,,,,,2.148629366,2.148629366,1.373204347,6.267315684,,,,2.213066097,1.373204347,,5.940112291,2.148629366
11,VIA,12/31/2008,0.929781082,0.163568773,0.163568773,0,,,,,1,0.172512821,-0.041367521,0,1,0,0,-0.034287334,0,1,-0.041367521,1,3.197355325,0.156411179,,-1.255186722,,3.197355325,,0,0,12.77292576,0.650375773,0,0,1269.230769,,0,,,,,,,0.001443549,0.001443549,0.000694187,,,,,,0.000694187,,0.178330765,0.001443549
12,VIA,12/31/2007,0.916366395,0.174473734,0.174473734,0,,,,,1,0.218654548,-0.069209566,0,1,0,0,-0.052691282,0,1,-0.069209566,1,3.220925327,0.180193682,,-2.002155172,,3.220925327,,0,0,11.23263598,0.586054838,2635.014837,2635.014837,1364.985163,,0.132310214,1,,,,,,0.003621648,0.003621648,0.001918613,,0.014500867,0.014500867,0.014500867,,0.001918613,6.601034266,0.201007977,0.003621648
13,VIA,12/31/2006,0.912261698,0.152729636,0.152729636,0,,,,,1,0.241671027,-0.064276993,0,1,0,0,-0.042898719,0,1,-0.064276993,1,3.041585264,0.180841335,,-1.663656885,,3.041585264,,0,0,9.507462687,0.526059827,3173.426573,3173.426573,986.013986,,0.197889412,1,,,,,,0.004028984,0.004028984,0.002518027,,0.012724416,0.012724416,0.012724416,,0.002518027,7.135014564,0.288862149,0.004028984
0,NUVA,12/31/2019,3.693925584,2.059086494,1.029562578,66.09978854,182.5362246,248.6360131,56.76741677,9.33237177,0.732587088,0.068931656,0.068931656,0.082015633,-0.189810847,0.050814464,,0.047973246,1.189810847,1,0.068931656,1,,,,2.089993511,,,5.521954125,6.429744751,1.999603097,4.385997191,0.619570464,4528.639618,2163.503734,4129.032258,0,0.201434846,0.47773811,,,1.914748175,,,,,0.003498813,0.042660323,0.036357691,0.017369455,0.017369455,0.000177615,0.003498813,,-0.566790713,
1,NUVA,12/31/2018,3.444828931,1.76486125,0.656636576,65.09652687,320.5244264,385.6209533,124.1972914,-59.10076455,0.717568262,0.007917663,0.007917663,0.011326896,-0.430585808,0.007306809,0.014953417,0.005707279,1.430585808,1,0.007917663,0.511361886,1.046504299,0.419279483,0.422318534,,0.359265743,2.046504299,5.607057973,2.938872465,1.138758765,4.612750742,0.645084869,4265.754544,2132.653458,2340.021798,0,0.198947277,0.499947532,0.359265743,28.99246032,1.999790152,,,0.003000323,0.003000323,0.002272681,0.200644672,0.022849469,0.011423536,0.011423536,0.00082615,0.002272681,,3.119265655,0.003000323
2,NUVA,12/31/2017,3.479161999,1.71623472,0.453126945,70.56647758,335.471157,406.0376346,101.8658925,-31.29941488,0.738705416,0.072096705,0.072096705,0.080625923,-0.094819805,0.050642225,0.104369497,0.050206338,1.118302459,1,0.072096705,0.514779445,1.060918461,0.422948581,0.43077597,,0.297370537,2.060918461,5.172427653,3.583142416,1.088022002,4.781215459,0.628113433,3518.083894,1306.915124,1507.724968,0,0.173847036,0.371484923,0.297370537,9.443805403,1.591051729,,,0.003195821,0.003195821,0.002468786,0.030620257,0.038227425,0.014200912,0.014200912,0.000124832,0.002468786,,2.461855733,0.003195821
3,NUVA,12/31/2016,2.372990181,1.371740681,0.63358722,65.10133857,316.5893425,381.690681,117.9481493,-52.84681069,0.750441755,0.067258999,0.067258999,0.038611455,0.45252519,0.023648399,0.053453843,0.048714642,0.574071212,1,0.067258999,0.557592163,1.260357788,0.448177946,0.473951383,,0.249627463,2.260357788,5.60664355,3.094580138,1.152913099,5.299971354,0.612471066,3121.093516,1238.193182,3216.007349,0,0.162456656,0.396717745,0.249627463,2.533103191,1.657598897,,,0.005015367,0.005015367,0.003622763,0.093826129,0.056210938,0.022299877,0.022299877,0.000376515,0.003622763,,2.503157426,0.005015367
4,NUVA,12/31/2015,7.055291767,4.872230643,1.930784906,57.41761629,315.5667193,372.9843356,114.4590933,-57.04147698,0.760231928,0.138105295,0.138105295,0.08172844,0.417152447,0.051402358,0.095397421,0.094131082,0.591783537,1,0.138105295,0.461176646,0.8558958,0.351437091,0.351752311,,0.23531081,1.8558958,6.356934049,3.188912209,1.156649221,5.734638471,0.628940898,1822.396122,-391.5829688,7348.203833,0,0.109389197,-0.214872587,0.23531081,170.3013436,0.823131587,,,0.003231353,0.003231353,0.00276835,0.033872538,-0.11777836,0.025307341,0.025307341,0.000132154,0.00276835,,0.954973284,0.003231353
5,NUVA,12/31/2014,3.284663958,2.241401775,0.662576373,56.95065679,309.5168295,366.4674863,293.9627272,-237.0120704,0.760815304,-0.021930314,-0.031384482,-0.021930314,-0.262704781,-0.012445486,-0.026123041,-0.02120224,0.698762956,1,-0.031384482,0.523582037,1.098997263,0.360459795,0.36077596,,0.319864024,2.098997263,6.409056902,1.241654013,1.179257362,5.930190954,0.567501502,2473.466767,1222.819223,7764.443969,0,0.151555255,0.494374632,0.319864024,233.430303,1.97774887,,,0.003380745,0.003380745,0.002838138,-0.129416196,0.037879679,0.018726753,0.018726753,-0.000484468,0.002838138,,3.368814895,0.003380745
6,NUVA,12/31/2013,4.575320951,2.996517345,0.877705886,55.81438556,276.9331631,332.7475486,174.0365074,-118.2221218,0.736586234,0.014256254,0.014256254,0.011532854,0.28490991,0.006699063,0.013263018,0.009194139,0.808968059,1,0.014256254,0.49490661,0.979831888,0.367425031,,,,1.979831888,6.539532708,2.097261118,1.318007551,5.350238943,0.580867741,2191.561143,1121.027417,5539.101685,0,0.142210799,0.511520028,,,2.047166838,,,0.002835751,0.002835751,0.002465827,0.213808909,0.033897476,0.017339238,0.017339238,0.000761772,0.002465827,,2.776607165,0.002835751
7,NUVA,12/31/2012,3.127371785,2.134603561,0.750564602,52.34890489,300.5838966,352.9328015,147.628366,-95.27946112,0.752667854,0.018147375,0.018147375,0.005068883,0.783049041,0.00270153,0.005848486,0.011261518,0.279317697,1,0.018147375,0.538080487,1.164879319,0.382082786,0.430709845,,0.319835757,2.164879319,6.972447672,2.472424575,1.214303241,4.957162152,0.532963563,3002.261817,2051.629431,6040.06647,0,0.20972342,0.683361264,0.319835757,1.750508,3.158173299,,,0.001397586,0.001397586,0.001211288,0.238965496,0.008451819,0.005775646,0.005775646,0.000829706,0.001211288,,3.65563727,0.001397586
8,NUVA,12/31/2011,2.853876941,1.919519722,0.788369177,59.66214991,388.4475654,448.1097153,168.4630411,-108.8008912,0.792581396,-0.18513023,-0.18513023,-0.131397246,0.290244244,-0.063210575,-0.143754111,-0.109218474,0.709755756,1,-0.18513023,1,2.274209839,0.043030643,,,,2.274209839,6.117781551,2.166647341,0.93963776,4.332574507,0.481064685,1559.620529,237.6647181,7671.653621,0,0.116492694,0.152386246,,,1.179782649,,,0.001275606,0.001275606,0.001165957,-0.008873529,0.065680763,0.010008845,0.010008845,-2.87E-05,0.001165957,,2.203735281,0.001275606
9,NUVA,12/31/2010,3.411494274,2.346268903,0.849700852,58.48706813,461.1941061,519.6811742,252.9178755,-194.4308073,0.821973206,0.054186523,0.054186523,0.160031532,-1.953345682,0.09542423,0.176199192,0.03739108,2.953345682,1,0.054186523,1,1.846482716,0.038231172,,,,1.846482716,6.240695793,1.4431562,0.791423817,4.681025792,0.596283925,1677.078291,509.0570941,4561.794604,0,0.137645142,0.303538062,,,1.435828644,,,0.002481455,0.002481455,0.002253762,0.014083238,0.053942869,0.016373714,0.016373714,4.43E-05,0.002253762,,-1.185187268,0.002481455
10,NUVA,12/31/2009,5.792134729,4.076095494,1.194823461,57.61902576,538.6960399,596.3150657,158.2144494,-100.5954236,0.834989469,0.016657666,0.016657666,0.011980882,0.280758632,0.006786853,0.014978631,0.010298539,0.719241368,1,0.016657666,1,2.207006907,0.079361133,,0.866919618,,2.207006907,6.334713147,2.306995357,0.677562063,4.483426551,0.566473529,1240.287501,361.8072997,4400.470261,0,0.125341578,0.291712445,,,1.411855952,,,0.003487106,0.003487106,0.002789214,0.232805409,0.076283701,0.022252905,0.022252905,0.000698211,0.002789214,,-1.078729309,0.003487106
11,NUVA,12/31/2008,6.638775914,5.049310792,2.908919032,75.34340736,567.1296359,642.4730433,219.4317284,-144.088321,0.822854104,-0.110075895,-0.110075895,-0.110075895,0,-0.056478583,-0.146713496,-0.062291958,1,1,-0.110075895,1,2.597683752,0.083667459,,,,2.597683752,4.84448491,1.663387527,0.64359183,3.393887577,0.513087652,-139.693356,-1251.068227,4972.658977,0,-0.02000144,8.955817673,,,-0.125694183,,,0.007125866,0.007125866,0.00534638,-0.048569943,-0.029846494,-0.267299756,-0.267299756,-0.000139366,0.00534638,,25.74021402,0.007125866
12,NUVA,12/31/2007,5.222508039,3.882029296,2.212040014,65.04660056,483.6096706,548.6562711,184.4728289,-119.4262283,0.822529004,-0.073011861,-0.073011861,-0.073011861,0,-0.049914262,-0.057305497,-0.056981138,1,1,-0.073011861,1,1.148078625,0.057871202,,1.88157675,,1.148078625,5.611361653,1.978611171,0.754740904,3.543800818,0.683645934,-25.50169628,-727.1002243,2333.448335,0,-0.005748914,28.51183766,,,-0.03634799,,,0.006909405,0.006909405,0.008803144,-0.120571425,-0.053706489,-1.531270688,-1.531270688,-0.000336062,0.008803144,,-28.73844867,0.006909405
13,NUVA,12/31/2006,8.371280164,7.270100638,2.244129423,70.55081506,357.480555,428.03137,164.7564116,-94.20559654,0.806016862,-0.488424014,-0.488424014,-0.488424014,0,-0.244209518,-0.27174807,-0.269608671,1,1,-0.488424014,1,1.11276609,0.04766972,,7.58549715,,1.11276609,5.173575949,2.21539178,1.021034557,3.208419193,0.499994903,-787.8219132,-1415.371835,3550.844589,0,-0.261033122,1.796563171,,,-1.255393214,,,0.00440959,0.00440959,0.007925538,-0.016226757,-0.016900153,-0.030362192,-0.030362192,-4.23E-05,0.007925538,,0.805702125,0.00440959
14,NUVA,12/31/2005,3.808537942,2.665069724,1.073231243,68.88977002,349.6247579,418.5145279,179.7312782,-110.8415082,0.799446503,-0.491009727,-0.491009727,-0.491009727,0,-0.424381032,-0.521862529,-0.507332653,1,1,-0.491009727,1,1.229702766,0.087676349,,26.26753247,,1.229702766,5.298319328,2.030809571,1.043976411,3.437687771,0.8643027,-811.3022515,-1329.219957,796.387856,0,-0.321335513,1.638378242,,,-1.566469428,,,0.007640446,0.007640446,0.007188738,-0.014640725,-0.013654625,-0.02237144,-0.02237144,-2.87E-05,0.007188738,,0.250724213,0.007640446
15,NUVA,12/31/2004,7.61849711,7.05662599,0.916292015,64.34523345,187.3176574,251.6628909,221.3267501,-156.9815167,0.733666641,-0.370023175,-0.370023175,-0.370023175,0,-0.175970874,-0.19902797,-0.198991738,1,1,-0.370023175,1,1.131027914,0.04206247,0.042126729,-65.48387097,-2.727707006,1.131027914,5.672525849,1.649145437,1.948561631,4.401489971,0.475567169,-548.8625441,-942.2620955,3790.644024,0,-0.223029451,1.716754232,-2.727707006,-1713,-1.395178368,,,0.002666513,0.002666513,0.004957451,-0.013397678,-0.012947565,-0.022227788,-0.022227788,-1.68E-05,0.004957451,,0.439021071,0.002666513
0,VTR,12/31/2019,0.199225062,0.199225062,0.061648989,0,0,0,231.2679183,-231.2679183,0.533094571,0.111810987,0.113432832,0.111810987,-0.128182073,0.017536544,0.041453233,0.01912739,0.985702156,1,0.113432832,0.576955937,1.363819959,0.537887777,0.549205178,0.972623333,0.112977539,2.363819959,,1.578256088,,10.05321565,0.156840976,3.928615733,-0.221295327,0.9391929,2.673619451,0.371256342,-0.056329084,0.112977539,2.533538326,0.946674682,0.537189351,2.673619451,2.029956597,2.029956597,5.475361792,48.96980107,-261.8220669,14.74819731,14.74819731,43.76865751,5.475361792,0.054597311,22.6455507,2.029956597
1,VTR,12/31/2018,0.253766172,0.253766172,0.06580627,0,0,0,234.5734312,-234.5734312,0.548861261,0.109313339,0.111055019,0.109313339,-0.096042943,0.018130399,0.040081512,0.019360823,0.984316968,1,0.111055019,0.547661798,1.210735232,0.51235926,0.677562896,0.940099029,0.06435186,2.210735232,,1.556015948,,,0.165857153,3.877638836,3.507526701,0.782336182,2.752707788,0.368803276,0.90455219,0.06435186,0.128703721,10.47692973,1.097272361,2.752707788,2.22773363,2.22773363,6.07564404,55.58007898,18.21226336,16.4739427,16.4739427,48.35856574,6.07564404,0.049526878,33.51723726,2.22773363
2,VTR,12/31/2017,0.113414552,0.113414552,0.067834442,0,0,0,291.0387898,-291.0387898,0.585055911,0.163594467,0.163594467,0.37952251,-0.102271036,0.056626842,0.12483359,0.025695682,2.319898206,1,0.163594467,0.546381373,1.204495011,0.509254599,0.674842534,1.304587725,0.063948744,2.204495011,,1.25412836,,,0.149205489,4.058751682,3.68569145,0.382803397,0.609880794,0.403503044,0.908084982,0.063948744,0.127897488,10.87961496,1.502516557,0.609880794,1.787057061,1.787057061,5.433059982,14.31551446,14.82761125,13.4647311,13.4647311,12.42267262,5.433059982,0.042602786,28.13787637,1.787057061
3,VTR,12/31/2016,0.315781648,0.315781648,0.315781648,0,0,0,230.9746982,-230.9746982,0.583344611,0.150574906,0.150574906,0.188536911,-0.060448441,0.02802444,0.062066549,0.023294651,1.252113757,1,0.150574906,0.54847755,1.214729299,0.5154507,0.680260598,,0.061445895,2.214729299,,1.580259668,,,0.148641665,3.967058598,3.626313087,0.831750812,1.578741619,0.397109994,0.914106257,0.061445895,0.122891789,11.64229158,1.19697853,1.578741619,2.024342203,2.024342203,6.149258024,32.61567191,16.94007068,15.4850246,15.4850246,27.45696223,6.149258024,0.048404387,30.65327957,2.024342203
4,VTR,12/31/2015,0.068032282,0.068032282,0.068032282,0,0,0,205.5980602,-205.5980602,0.578979783,0.107009255,0.107009255,0.127143152,-0.11170541,0.018769407,0.043687653,0.016370272,1.188150992,1,0.107009255,0.570372732,1.327599004,0.539541752,0.701509749,,0.061916808,2.327599004,,1.775308579,,,0.147624207,4.213504848,3.888093342,0.160524475,2.401411535,0.423493137,0.9227694,0.061916808,0.123481903,12.9482356,1.252828337,2.401411535,1.910516497,1.910516497,5.560131341,43.73126873,14.22805348,13.12921238,13.12921238,35.2773706,5.560131341,0.054912917,31.14650403,1.910516497
5,VTR,12/31/2014,0.055059926,0.055059926,0.055059926,0,0,0,307.0122116,-307.0122116,0.611444508,0.14582381,0.14582381,0.154683449,-0.019468604,0.02241417,0.054810704,0.02218082,1.06075578,1,0.14582381,0.591062185,1.445359568,0.556415496,0.714848899,,0.057666282,2.445359568,,1.188877791,,,0.144903478,4.2656412,3.968355571,0.188146511,1.840426091,0.407980698,0.93030693,0.057666282,0.115415947,14.34862899,1.302966146,1.840426091,3.088772024,3.088772024,8.716945255,56.35344507,22.96669197,21.3660727,21.3660727,40.48622893,8.716945255,0.032658626,38.57225785,3.088772024
6,VTR,12/31/2013,0.094672571,0.094672571,0.094672571,0,0,0,329.436223,-329.436223,0.605120615,0.161388059,0.174484253,0.161388059,-0.024123514,0.022984017,0.051393309,0.026177819,0.924943403,1,0.174484253,0.552781913,1.23604552,0.514863458,0.679748997,,0.063788362,2.23604552,,1.107953451,,,0.142414609,4.082483069,3.803607673,0.323986687,1.768703598,0.425171696,0.931689761,0.063788362,0.127576724,14.63909378,1.351935021,1.768703598,2.341754409,2.341754409,7.353704339,45.56535579,18.56395456,17.29584638,17.29584638,32.5664428,7.353704339,0.03881685,33.00113443,2.341754409
